time,intensity
0.011609977324263039,--undefined--
0.023219954648526078,--undefined--
0.034829931972789115,--undefined--
0.046439909297052155,--undefined--
0.058049886621315196,9.679439395258921
0.06965986394557823,9.706911204061012
0.08126984126984127,9.775224143781289
0.09287981859410431,10.532329885819772
0.10448979591836735,14.35314300870577
0.11609977324263039,20.973297648835867
0.12770975056689343,24.95110434797498
0.13931972789115646,25.914386159713626
0.1509297052154195,25.556905889419586
0.16253968253968254,25.742823908382338
0.1741496598639456,26.337462698880277
0.18575963718820862,26.356587786720194
0.19736961451247165,25.970120404397136
0.2089795918367347,25.616965059942324
0.22058956916099773,25.429487661273832
0.23219954648526078,25.155355769052058
0.2438095238095238,25.202346938726205
0.25541950113378686,26.03159286943784
0.2670294784580499,26.887877073552257
0.2786394557823129,27.2025584719474
0.29024943310657597,27.128990739954464
0.301859410430839,26.754756109697357
0.313469387755102,26.624032654017242
0.3250793650793651,26.776071346028946
0.33668934240362813,26.712757755907635
0.3482993197278912,27.018921732607502
0.3599092970521542,28.086612623760693
0.37151927437641724,29.011890381096947
0.3831292517006803,29.2777193454985
0.3947392290249433,29.293499413420054
0.40634920634920635,29.50838239556283
0.4179591836734694,29.67755732859067
0.42956916099773246,29.828718281205067
0.44117913832199546,30.416060538980567
0.4527891156462585,31.66351565817421
0.46439909297052157,34.073792627089055
0.47600907029478456,38.84424073670853
0.4876190476190476,45.581430608992285
0.4992290249433107,51.187611557504745
0.5108390022675737,55.03228991304301
0.5224489795918368,57.61562303563088
0.5340589569160998,59.167610885238744
0.5456689342403628,59.83339952059204
0.5572789115646258,60.29948005383525
0.5688888888888889,61.034351576288444
0.5804988662131519,61.669654857187325
0.592108843537415,62.179384384273035
0.603718820861678,62.61312688042497
0.6153287981859411,62.7792514467885
0.626938775510204,62.900221769613744
0.6385487528344671,62.97933130260126
0.6501587301587302,62.82644079467272
0.6617687074829932,62.61789092218691
0.6733786848072563,62.61042978086264
0.6849886621315193,63.08911414403782
0.6965986394557824,63.785474279712254
0.7082086167800453,64.13370034084763
0.7198185941043084,64.34253839318767
0.7314285714285714,64.92221989402823
0.7430385487528345,65.59362235349086
0.7546485260770975,65.92736404511645
0.7662585034013606,66.04355174973095
0.7778684807256237,66.0785087834851
0.7894784580498866,66.06187523679135
0.8010884353741496,65.99412079001462
0.8126984126984127,65.87984195947925
0.8243083900226758,65.80529386217486
0.8359183673469388,65.47926305146585
0.8475283446712019,64.27785520874764
0.8591383219954649,62.16047783422684
0.8707482993197279,59.520471607146824
0.8823582766439909,57.607312057313685
0.893968253968254,58.06505023560436
0.905578231292517,59.14111839490303
0.9171882086167801,58.722002069375236
0.9287981859410431,57.660789044458014
0.9404081632653062,56.496768041770935
0.9520181405895691,55.03537273513846
0.9636281179138322,53.70032543259259
0.9752380952380952,56.00473692408579
0.9868480725623583,63.23511254548868
0.9984580498866214,68.49739273681855
1.0100680272108844,70.9706808749491
1.0216780045351475,71.60229720346132
1.0332879818594105,71.25392112002085
1.0448979591836736,70.63458251470439
1.0565079365079366,70.12466696736523
1.0681179138321997,69.89772637061206
1.0797278911564625,69.99940900909641
1.0913378684807256,70.44762582569527
1.1029478458049886,71.320495874678
1.1145578231292517,72.29621031846877
1.1261678004535147,72.84545205222726
1.1377777777777778,73.10599221686141
1.1493877551020408,73.31449967904212
1.1609977324263039,73.25307538950811
1.172607709750567,72.79000314857392
1.18421768707483,72.19090167702426
1.195827664399093,71.83790847677808
1.207437641723356,71.85480589341438
1.2190476190476192,72.1830479176916
1.2306575963718822,72.5642428273955
1.242267573696145,72.69657487388423
1.253877551020408,72.66568765064953
1.2654875283446712,72.46067721772711
1.2770975056689342,71.64139655606353
1.2887074829931973,70.06028913932681
1.3003174603174603,68.03459286649053
1.3119274376417234,65.37131195191236
1.3235374149659864,61.20311387748308
1.3351473922902495,55.57244172905852
1.3467573696145125,51.69837939548869
1.3583673469387756,53.819269696850675
1.3699773242630386,59.90779166499282
1.3815873015873017,65.28059414208008
1.3931972789115648,68.0603011571546
1.4048072562358276,69.13861227517552
1.4164172335600906,69.62570743518468
1.4280272108843537,69.97830214476744
1.4396371882086167,70.12315409148634
1.4512471655328798,70.21629165114449
1.4628571428571429,70.57715203818069
1.474467120181406,71.04398310356982
1.486077097505669,71.21377025538126
1.497687074829932,71.11388887362384
1.509297052154195,71.11573619918063
1.5209070294784581,71.34613846525129
1.5325170068027212,71.34683461873729
1.5441269841269842,71.08865655066779
1.5557369614512473,71.21306805443375
1.5673469387755103,71.58851799170999
1.5789569160997732,71.49640590435665
1.5905668934240362,70.84244828543471
1.6021768707482993,70.23862050771768
1.6137868480725623,70.23437192363305
1.6253968253968254,70.73054980490464
1.6370068027210884,71.3060113927354
1.6486167800453515,71.62243899944593
1.6602267573696146,71.81696071781772
1.6718367346938776,71.9604132420608
1.6834467120181407,71.79696689714606
1.6950566893424037,71.21542055469584
1.7066666666666668,70.15689212199528
1.7182766439909298,68.28090094833516
1.7298866213151929,64.68192286970464
1.7414965986394557,58.21893622713191
1.7531065759637188,51.63370482194662
1.7647165532879818,52.42602158065244
1.7763265306122449,59.508196602542576
1.787936507936508,66.1103517926505
1.799546485260771,70.04874589971756
1.811156462585034,71.69967402006287
1.822766439909297,71.85542543740415
1.8343764172335602,71.50778875105227
1.8459863945578232,71.33262475944797
1.8575963718820863,71.33187692469355
1.8692063492063493,71.21213307118296
1.8808163265306124,70.64068562704999
1.8924263038548754,69.96155950881935
1.9040362811791383,69.83658770103273
1.9156462585034013,70.03619140944728
1.9272562358276644,70.11692829852862
1.9388662131519274,70.26716205089619
1.9504761904761905,70.56638507696499
1.9620861678004535,70.59914642032547
1.9736961451247166,70.41422210399048
1.9853061224489796,70.78399373785601
1.9969160997732427,71.84789429623208
2.0085260770975055,72.59165962490526
2.020136054421769,72.4959581354963
2.0317460317460316,71.95369737001695
2.043356009070295,71.79538920840342
2.0549659863945577,72.27378166314773
2.066575963718821,72.47894645928834
2.078185941043084,72.06420532009439
2.089795918367347,71.54890133225074
2.10140589569161,70.89471220692717
2.1130158730158732,69.51519847750511
2.124625850340136,67.15237851554532
2.1362358276643993,63.50088661595883
2.147845804988662,58.50899632087219
2.159455782312925,54.4564802268069
2.1710657596371883,53.35380246660547
2.182675736961451,53.18083831149147
2.1942857142857144,52.87792726679432
2.2058956916099772,52.8874679244647
2.2175056689342405,54.78377418923752
2.2291156462585033,58.88995816769345
2.2407256235827666,62.37885266697865
2.2523356009070294,63.99927175528258
2.2639455782312927,64.44951602174153
2.2755555555555556,64.78114449071481
2.287165532879819,65.3718182499109
2.2987755102040817,65.70578798494556
2.310385487528345,65.55166977785937
2.3219954648526078,65.18111980049251
2.3336054421768706,64.80646531964638
2.345215419501134,64.69477602807555
2.3568253968253967,64.92325897231453
2.36843537414966,65.35082616686523
2.380045351473923,65.4130056113453
2.391655328798186,64.78451349468902
2.403265306122449,64.24458098137322
2.414875283446712,64.1602332846421
2.426485260770975,64.27741853998963
2.4380952380952383,64.94347773264799
2.449705215419501,65.79116744213384
2.4613151927437644,66.07324798385479
2.4729251700680273,65.76172952542127
2.48453514739229,65.08042046180428
2.4961451247165534,64.299745507789
2.507755102040816,63.281179699573315
2.5193650793650795,61.219184048656885
2.5309750566893423,57.381711032191774
2.5425850340136056,51.30566465716283
2.5541950113378684,46.534262234022634
2.5658049886621317,49.15440187851932
2.5774149659863945,53.57398803269967
2.589024943310658,54.16729819523319
2.6006349206349206,54.86590452682248
2.612244897959184,59.29513704570895
2.6238548752834467,63.93083664091205
2.63546485260771,66.32937803681757
2.647074829931973,67.13627008021776
2.6586848072562357,67.35979668214404
2.670294784580499,67.88517835895173
2.681904761904762,68.50952955907867
2.693514739229025,68.70576567928414
2.705124716553288,68.75945908177704
2.716734693877551,68.84210019628794
2.728344671201814,68.92940932285163
2.7399546485260773,69.23400400141487
2.75156462585034,69.6827488873236
2.7631746031746034,69.87743034850544
2.7747845804988662,69.63309846791222
2.7863945578231295,69.26753129806436
2.7980045351473923,68.92198018108789
2.809614512471655,68.66766323109542
2.8212244897959184,68.80259894454304
2.8328344671201813,68.97119861388342
2.8444444444444446,68.9063144265683
2.8560544217687074,68.92955788703976
2.8676643990929707,69.06113960893606
2.8792743764172335,69.02312766682104
2.8908843537414968,68.54742389275457
2.9024943310657596,67.4926008662527
2.914104308390023,65.90874797975413
2.9257142857142857,63.591346425163245
2.937324263038549,59.839161169037666
2.948934240362812,55.017909948395754
2.960544217687075,52.5683249290488
2.972154195011338,54.05239371011339
2.9837641723356008,56.014073585169996
2.995374149659864,57.35298240825134
3.006984126984127,58.01069369838594
3.01859410430839,58.30716977210918
3.030204081632653,58.58204912442658
3.0418140589569163,58.77377061581069
3.053424036281179,58.315644249660124
3.0650340136054424,56.79254365070875
3.076643990929705,54.11009358640158
3.0882539682539685,51.317863304543074
3.0998639455782313,52.829994250824086
3.1114739229024946,60.83934939237957
3.1230839002267574,68.04361036892968
3.1346938775510207,72.51940574701064
3.1463038548752835,74.896352606326
3.1579138321995464,75.76256020549604
3.1695238095238096,75.85772668043694
3.1811337868480725,75.93042486620347
3.1927437641723357,76.11865775036107
3.2043537414965986,75.97069869712873
3.215963718820862,75.34264946724605
3.2275736961451247,74.69848524304385
3.239183673469388,74.60399070412251
3.250793650793651,74.96677168253835
3.262403628117914,75.18543731122868
3.274013605442177,75.08087328383809
3.28562358276644,74.96609228122901
3.297233560090703,74.97391426579871
3.308843537414966,74.8666789637739
