time,intensity
0.023219954648526078,--undefined--
0.046439909297052155,11.005541516271816
0.06965986394557823,12.970684205329976
0.09287981859410431,14.693237178840777
0.11609977324263039,15.078050807976718
0.13931972789115646,15.279607940571356
0.16253968253968254,12.58996954500163
0.18575963718820862,12.475991349052268
0.2089795918367347,12.98940099807144
0.23219954648526078,14.649114256127485
0.25541950113378686,15.713138194787232
0.2786394557823129,14.378527636819829
0.301859410430839,13.033475435012914
0.3250793650793651,13.17745846349799
0.3482993197278912,11.762967551670371
0.37151927437641724,10.317968396189219
0.3947392290249433,11.269637039338598
0.4179591836734694,13.69043043556814
0.44117913832199546,12.693718031772255
0.46439909297052157,12.4047998002141
0.4876190476190476,11.987693794258227
0.5108390022675737,15.11224692865749
0.5340589569160998,15.373409035550699
0.5572789115646258,13.939919405007458
0.5804988662131519,11.099609780338948
0.603718820861678,14.401435474284606
0.626938775510204,14.759055614706826
0.6501587301587302,13.568423013811294
0.6733786848072563,18.516899829000057
0.6965986394557824,17.737858983962568
0.7198185941043084,15.678156173630967
0.7430385487528345,13.48769626289405
0.7662585034013606,15.906052506573182
0.7894784580498866,20.559036967907637
0.8126984126984127,26.128485287575554
0.8359183673469388,25.46998273391245
0.8591383219954649,28.625781171038533
0.8823582766439909,31.92344591534484
0.905578231292517,33.60354562591862
0.9287981859410431,34.40582568633717
0.9520181405895691,34.67839705045667
0.9752380952380952,36.1317636456899
0.9984580498866214,38.00554657827734
1.0216780045351475,38.21801582151056
1.0448979591836736,34.932743076236896
1.0681179138321997,32.77526782367104
1.0913378684807256,42.22957182998085
1.1145578231292517,54.13057415379471
1.1377777777777778,61.319386288340766
1.1609977324263039,63.97181792087055
1.18421768707483,64.39996617754815
1.207437641723356,63.27653998265253
1.2306575963718822,60.99170420971723
1.253877551020408,58.25389240012661
1.2770975056689342,61.12287588897684
1.3003174603174603,63.28211888896397
1.3235374149659864,62.540221812921395
1.3467573696145125,61.90519029134383
1.3699773242630386,61.36091705947639
1.3931972789115648,59.96599798115868
1.4164172335600906,58.951595410418086
1.4396371882086167,59.1687508725801
1.4628571428571429,61.164650139281385
1.486077097505669,62.25107012763258
1.509297052154195,61.05129548926937
